Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
Tue Apr 01 2008 07:30pm,Boston Celtics,106,Chicago Bulls,92,Box Score,0,22225,
Tue Apr 01 2008 07:00pm,Phoenix Suns,120,Denver Nuggets,126,Box Score,0,18870,
Tue Apr 01 2008 07:00pm,New York Knicks,115,Milwaukee Bucks,119,Box Score,1,13579,
Tue Apr 01 2008 07:00pm,Detroit Pistons,94,Minnesota Timberwolves,90,Box Score,0,15119,
Tue Apr 01 2008 07:30pm,Philadelphia 76ers,108,New Jersey Nets,99,Box Score,0,14534,
Tue Apr 01 2008 07:00pm,New Orleans Hornets,98,Orlando Magic,97,Box Score,0,17519,
Tue Apr 01 2008 07:00pm,Houston Rockets,98,Sacramento Kings,99,Box Score,0,14169,
Tue Apr 01 2008 07:30pm,Golden State Warriors,92,San Antonio Spurs,116,Box Score,0,18797,
Wed Apr 02 2008 07:00pm,Toronto Raptors,120,Atlanta Hawks,127,Box Score,1,14691,
Wed Apr 02 2008 07:00pm,Indiana Pacers,77,Boston Celtics,92,Box Score,0,18624,
Wed Apr 02 2008 07:00pm,Cleveland Cavaliers,118,Charlotte Bobcats,114,Box Score,0,15106,
Wed Apr 02 2008 08:30pm,Golden State Warriors,86,Dallas Mavericks,111,Box Score,0,20331,
Wed Apr 02 2008 07:30pm,Portland Trail Blazers,91,Los Angeles Lakers,104,Box Score,0,18997,
Wed Apr 02 2008 07:00pm,New York Knicks,114,Memphis Grizzlies,130,Box Score,0,10013,
Wed Apr 02 2008 07:30pm,New Orleans Hornets,106,Miami Heat,77,Box Score,0,19122,
Wed Apr 02 2008 07:00pm,Los Angeles Clippers,102,Seattle SuperSonics,84,Box Score,0,10392,
Wed Apr 02 2008 07:00pm,Minnesota Timberwolves,100,Utah Jazz,117,Box Score,0,19911,
Wed Apr 02 2008 07:00pm,Milwaukee Bucks,110,Washington Wizards,109,Box Score,0,14355,
Thu Apr 03 2008 08:00pm,Chicago Bulls,101,Cleveland Cavaliers,98,Box Score,0,20562,
Thu Apr 03 2008 07:30pm,Houston Rockets,95,Portland Trail Blazers,86,Box Score,0,19980,
Thu Apr 03 2008 07:00pm,Los Angeles Clippers,98,Sacramento Kings,110,Box Score,0,12707,
Fri Apr 04 2008 07:30pm,Philadelphia 76ers,109,Atlanta Hawks,104,Box Score,0,18729,
Fri Apr 04 2008 08:00pm,New Jersey Nets,87,Detroit Pistons,106,Box Score,0,22076,
Fri Apr 04 2008 07:30pm,Dallas Mavericks,108,Los Angeles Lakers,112,Box Score,0,18997,
Fri Apr 04 2008 07:00pm,Golden State Warriors,117,Memphis Grizzlies,86,Box Score,0,11463,
Fri Apr 04 2008 07:30pm,Indiana Pacers,105,Milwaukee Bucks,101,Box Score,0,15639,
Fri Apr 04 2008 07:00pm,New York Knicks,110,New Orleans Hornets,118,Box Score,0,17779,
Fri Apr 04 2008 07:00pm,Minnesota Timberwolves,88,Phoenix Suns,117,Box Score,0,18422,
Fri Apr 04 2008 07:30pm,Houston Rockets,79,Seattle SuperSonics,66,Box Score,0,14170,
Fri Apr 04 2008 07:00pm,Charlotte Bobcats,105,Toronto Raptors,100,Box Score,0,19800,
Fri Apr 04 2008 06:00pm,San Antonio Spurs,64,Utah Jazz,90,Box Score,0,19911,
Fri Apr 04 2008 08:00pm,Miami Heat,95,Washington Wizards,109,Box Score,0,18875,
Sat Apr 05 2008 07:00pm,Boston Celtics,101,Charlotte Bobcats,78,Box Score,0,19403,
Sat Apr 05 2008 07:30pm,Washington Wizards,99,Chicago Bulls,87,Box Score,0,21929,
Sat Apr 05 2008 03:00pm,Orlando Magic,101,Cleveland Cavaliers,86,Box Score,0,20562,
Sat Apr 05 2008 07:00pm,Sacramento Kings,118,Denver Nuggets,115,Box Score,0,18921,
Sat Apr 05 2008 07:30pm,Toronto Raptors,90,New Jersey Nets,99,Box Score,0,15927,
Sat Apr 05 2008 07:00pm,Atlanta Hawks,92,Philadelphia 76ers,85,Box Score,0,19775,
Sun Apr 06 2008 06:00pm,Milwaukee Bucks,97,Indiana Pacers,105,Box Score,0,12107,
Sun Apr 06 2008 06:30pm,Houston Rockets,105,Los Angeles Clippers,79,Box Score,0,17932,
Sun Apr 06 2008 06:00pm,Detroit Pistons,91,Miami Heat,75,Box Score,0,19141,
Sun Apr 06 2008 05:30pm,Memphis Grizzlies,113,Minnesota Timberwolves,101,Box Score,0,16764,
Sun Apr 06 2008 12:00pm,Golden State Warriors,96,New Orleans Hornets,108,Box Score,0,17809,
Sun Apr 06 2008 07:00pm,Orlando Magic,90,New York Knicks,100,Box Score,0,19763,
Sun Apr 06 2008 12:30pm,Dallas Mavericks,105,Phoenix Suns,98,Box Score,0,18422,
Sun Apr 06 2008 03:00pm,San Antonio Spurs,72,Portland Trail Blazers,65,Box Score,0,19980,
Sun Apr 06 2008 06:00pm,Los Angeles Lakers,114,Sacramento Kings,92,Box Score,0,17317,
Sun Apr 06 2008 06:00pm,Denver Nuggets,147,Seattle SuperSonics,151,Box Score,2,13104,
Tue Apr 08 2008 07:00pm,Minnesota Timberwolves,119,Charlotte Bobcats,121,Box Score,0,15728,
Tue Apr 08 2008 07:30pm,Seattle SuperSonics,83,Dallas Mavericks,99,Box Score,0,20228,
Tue Apr 08 2008 08:00pm,New York Knicks,98,Detroit Pistons,94,Box Score,0,22076,
Tue Apr 08 2008 07:30pm,Sacramento Kings,132,Golden State Warriors,140,Box Score,0,20003,
Tue Apr 08 2008 07:00pm,Atlanta Hawks,98,Indiana Pacers,112,Box Score,0,10876,
Tue Apr 08 2008 07:30pm,Denver Nuggets,117,Los Angeles Clippers,99,Box Score,0,19060,
Tue Apr 08 2008 07:00pm,Phoenix Suns,127,Memphis Grizzlies,113,Box Score,0,13987,
Tue Apr 08 2008 07:30pm,Chicago Bulls,88,Miami Heat,95,Box Score,0,19175,
Tue Apr 08 2008 07:00pm,Boston Celtics,107,Milwaukee Bucks,104,Box Score,1,15921,
Tue Apr 08 2008 07:00pm,Utah Jazz,77,New Orleans Hornets,66,Box Score,0,17265,
Tue Apr 08 2008 07:00pm,Los Angeles Lakers,103,Portland Trail Blazers,112,Box Score,0,20435,
Wed Apr 09 2008 07:00pm,New Jersey Nets,83,Cleveland Cavaliers,104,Box Score,0,20063,
Wed Apr 09 2008 07:30pm,Seattle SuperSonics,80,Houston Rockets,103,Box Score,0,18370,
Wed Apr 09 2008 07:00pm,New Orleans Hornets,122,Minnesota Timberwolves,90,Box Score,0,17165,
Wed Apr 09 2008 07:30pm,Charlotte Bobcats,107,New York Knicks,109,Box Score,0,18943,
Wed Apr 09 2008 07:00pm,Chicago Bulls,83,Orlando Magic,115,Box Score,0,17519,
Wed Apr 09 2008 07:00pm,Detroit Pistons,94,Philadelphia 76ers,101,Box Score,0,18945,
Wed Apr 09 2008 08:30pm,Phoenix Suns,96,San Antonio Spurs,79,Box Score,0,18797,
Wed Apr 09 2008 07:00pm,Milwaukee Bucks,93,Toronto Raptors,111,Box Score,0,18569,
Wed Apr 09 2008 07:00pm,Boston Celtics,95,Washington Wizards,109,Box Score,0,20173,
Thu Apr 10 2008 07:30pm,Utah Jazz,94,Dallas Mavericks,97,Box Score,0,20378,
Thu Apr 10 2008 05:00pm,Denver Nuggets,114,Golden State Warriors,105,Box Score,0,20737,
Thu Apr 10 2008 07:30pm,Los Angeles Lakers,106,Los Angeles Clippers,78,Box Score,0,20084,
Fri Apr 11 2008 07:30pm,Milwaukee Bucks,86,Boston Celtics,102,Box Score,0,18624,
Fri Apr 11 2008 06:00pm,Cleveland Cavaliers,95,Chicago Bulls,100,Box Score,0,22084,
Fri Apr 11 2008 08:00pm,Washington Wizards,74,Detroit Pistons,102,Box Score,0,22076,
Fri Apr 11 2008 07:30pm,Phoenix Suns,90,Houston Rockets,101,Box Score,0,18489,
Fri Apr 11 2008 07:30pm,New Orleans Hornets,104,Los Angeles Lakers,107,Box Score,0,18997,
Fri Apr 11 2008 07:30pm,Memphis Grizzlies,96,Miami Heat,91,Box Score,0,19017,
Fri Apr 11 2008 07:30pm,Atlanta Hawks,116,New York Knicks,104,Box Score,0,19763,
Fri Apr 11 2008 07:00pm,Minnesota Timberwolves,102,Orlando Magic,101,Box Score,0,17519,
Fri Apr 11 2008 07:00pm,Indiana Pacers,85,Philadelphia 76ers,76,Box Score,0,19481,
Fri Apr 11 2008 07:00pm,Portland Trail Blazers,86,Sacramento Kings,103,Box Score,0,13327,
Fri Apr 11 2008 07:30pm,Seattle SuperSonics,74,San Antonio Spurs,95,Box Score,0,18797,
Fri Apr 11 2008 07:00pm,New Jersey Nets,85,Toronto Raptors,113,Box Score,0,19800,
Sat Apr 12 2008 07:00pm,Boston Celtics,99,Atlanta Hawks,89,Box Score,0,20098,
Sat Apr 12 2008 07:30pm,Los Angeles Clippers,116,Golden State Warriors,122,Box Score,0,19706,
Sat Apr 12 2008 07:00pm,Charlotte Bobcats,107,Indiana Pacers,103,Box Score,0,14265,
Sat Apr 12 2008 07:00pm,Minnesota Timberwolves,114,Memphis Grizzlies,105,Box Score,0,14873,
Sat Apr 12 2008 07:30pm,New Jersey Nets,111,Milwaukee Bucks,98,Box Score,0,18717,
Sat Apr 12 2008 07:00pm,Dallas Mavericks,105,Portland Trail Blazers,108,Box Score,0,19980,
Sat Apr 12 2008 07:00pm,New Orleans Hornets,91,Sacramento Kings,94,Box Score,0,14965,
Sat Apr 12 2008 07:00pm,Denver Nuggets,97,Utah Jazz,124,Box Score,0,19911,
Sat Apr 12 2008 07:00pm,Philadelphia 76ers,93,Washington Wizards,109,Box Score,0,20173,
Sun Apr 13 2008 06:00pm,Orlando Magic,104,Chicago Bulls,84,Box Score,0,21973,
Sun Apr 13 2008 06:00pm,Miami Heat,76,Cleveland Cavaliers,84,Box Score,0,20562,
Sun Apr 13 2008 07:00pm,Houston Rockets,94,Denver Nuggets,111,Box Score,0,19720,
Sun Apr 13 2008 01:00pm,Toronto Raptors,84,Detroit Pistons,91,Box Score,0,22076,
Sun Apr 13 2008 12:30pm,San Antonio Spurs,85,Los Angeles Lakers,106,Box Score,0,18997,
Sun Apr 13 2008 06:00pm,Dallas Mavericks,95,Seattle SuperSonics,99,Box Score,0,16272,
Mon Apr 14 2008 07:00pm,Chicago Bulls,151,Milwaukee Bucks,135,Box Score,0,16212,
Mon Apr 14 2008 07:30pm,Boston Celtics,99,New York Knicks,93,Box Score,0,19763,
Mon Apr 14 2008 07:00pm,Cleveland Cavaliers,91,Philadelphia 76ers,90,Box Score,0,20730,
Mon Apr 14 2008 07:00pm,Golden State Warriors,116,Phoenix Suns,122,Box Score,0,18422,
Mon Apr 14 2008 07:00pm,San Antonio Spurs,101,Sacramento Kings,98,Box Score,0,15334,
Mon Apr 14 2008 07:00pm,Miami Heat,75,Toronto Raptors,91,Box Score,0,18855,
Mon Apr 14 2008 07:00pm,Houston Rockets,96,Utah Jazz,105,Box Score,0,19911,
Mon Apr 14 2008 07:00pm,Indiana Pacers,110,Washington Wizards,117,Box Score,0,15552,
Tue Apr 15 2008 07:00pm,Orlando Magic,121,Atlanta Hawks,105,Box Score,0,18738,
Tue Apr 15 2008 07:30pm,Minnesota Timberwolves,103,Detroit Pistons,115,Box Score,0,22076,
Tue Apr 15 2008 07:30pm,Sacramento Kings,101,Los Angeles Lakers,124,Box Score,0,18997,
Tue Apr 15 2008 07:30pm,Charlotte Bobcats,108,New Jersey Nets,112,Box Score,1,14532,
Tue Apr 15 2008 07:00pm,Los Angeles Clippers,92,New Orleans Hornets,114,Box Score,0,17388,
Tue Apr 15 2008 07:00pm,Memphis Grizzlies,91,Portland Trail Blazers,113,Box Score,0,19980,
Wed Apr 16 2008 07:30pm,New Jersey Nets,94,Boston Celtics,105,Box Score,0,18624,
Wed Apr 16 2008 07:00pm,Philadelphia 76ers,109,Charlotte Bobcats,115,Box Score,0,17043,
Wed Apr 16 2008 07:30pm,Toronto Raptors,97,Chicago Bulls,107,Box Score,0,21909,
Wed Apr 16 2008 07:00pm,Detroit Pistons,84,Cleveland Cavaliers,74,Box Score,0,20562,
Wed Apr 16 2008 07:30pm,New Orleans Hornets,98,Dallas Mavericks,111,Box Score,0,20473,
Wed Apr 16 2008 07:00pm,Memphis Grizzlies,111,Denver Nuggets,120,Box Score,0,17892,
Wed Apr 16 2008 07:30pm,Seattle SuperSonics,126,Golden State Warriors,121,Box Score,0,19596,
Wed Apr 16 2008 07:30pm,Los Angeles Clippers,75,Houston Rockets,93,Box Score,0,18386,
Wed Apr 16 2008 07:00pm,New York Knicks,123,Indiana Pacers,132,Box Score,0,18165,
Wed Apr 16 2008 07:30pm,Atlanta Hawks,99,Miami Heat,113,Box Score,0,19073,
Wed Apr 16 2008 07:00pm,Milwaukee Bucks,101,Minnesota Timberwolves,110,Box Score,1,17459,
Wed Apr 16 2008 07:00pm,Washington Wizards,83,Orlando Magic,103,Box Score,0,16929,
Wed Apr 16 2008 07:00pm,Portland Trail Blazers,91,Phoenix Suns,100,Box Score,0,18422,
Wed Apr 16 2008 08:30pm,Utah Jazz,80,San Antonio Spurs,109,Box Score,0,18797,
Sat Apr 19 2008 12:30pm,Washington Wizards,86,Cleveland Cavaliers,93,Box Score,0,20562,
Sat Apr 19 2008 08:30pm,Utah Jazz,93,Houston Rockets,82,Box Score,0,18213,
Sat Apr 19 2008 06:00pm,Dallas Mavericks,92,New Orleans Hornets,104,Box Score,0,17446,
Sat Apr 19 2008 02:00pm,Phoenix Suns,115,San Antonio Spurs,117,Box Score,2,18797,
Sun Apr 20 2008 08:30pm,Atlanta Hawks,81,Boston Celtics,104,Box Score,0,18624,
Sun Apr 20 2008 06:00pm,Philadelphia 76ers,90,Detroit Pistons,86,Box Score,0,22076,
Sun Apr 20 2008 12:00pm,Denver Nuggets,114,Los Angeles Lakers,128,Box Score,0,18997,
Sun Apr 20 2008 12:30pm,Toronto Raptors,100,Orlando Magic,114,Box Score,0,17519,
Mon Apr 21 2008 07:00pm,Washington Wizards,86,Cleveland Cavaliers,116,Box Score,0,20562,
Mon Apr 21 2008 08:30pm,Utah Jazz,90,Houston Rockets,84,Box Score,0,18158,
Tue Apr 22 2008 06:00pm,Dallas Mavericks,103,New Orleans Hornets,127,Box Score,0,17855,
Tue Apr 22 2008 07:30pm,Toronto Raptors,103,Orlando Magic,104,Box Score,0,17519,
Tue Apr 22 2008 08:30pm,Phoenix Suns,96,San Antonio Spurs,102,Box Score,0,18797,
Wed Apr 23 2008 08:00pm,Atlanta Hawks,77,Boston Celtics,96,Box Score,0,18624,
Wed Apr 23 2008 07:30pm,Philadelphia 76ers,88,Detroit Pistons,105,Box Score,0,22076,
Wed Apr 23 2008 07:30pm,Denver Nuggets,107,Los Angeles Lakers,122,Box Score,0,18997,
Thu Apr 24 2008 07:30pm,Orlando Magic,94,Toronto Raptors,108,Box Score,0,20023,
Thu Apr 24 2008 08:30pm,Houston Rockets,94,Utah Jazz,92,Box Score,0,19911,
Thu Apr 24 2008 08:00pm,Cleveland Cavaliers,72,Washington Wizards,108,Box Score,0,20173,
Fri Apr 25 2008 07:00pm,New Orleans Hornets,87,Dallas Mavericks,97,Box Score,0,20839,
Fri Apr 25 2008 07:00pm,Detroit Pistons,75,Philadelphia 76ers,95,Box Score,0,18805,
Fri Apr 25 2008 07:30pm,San Antonio Spurs,115,Phoenix Suns,99,Box Score,0,18422,
Sat Apr 26 2008 08:00pm,Boston Celtics,93,Atlanta Hawks,102,Box Score,0,19725,
Sat Apr 26 2008 03:30pm,Los Angeles Lakers,102,Denver Nuggets,84,Box Score,0,19602,
Sat Apr 26 2008 03:00pm,Orlando Magic,106,Toronto Raptors,94,Box Score,0,20416,
Sat Apr 26 2008 08:30pm,Houston Rockets,82,Utah Jazz,86,Box Score,0,19911,
Sun Apr 27 2008 08:30pm,New Orleans Hornets,97,Dallas Mavericks,84,Box Score,0,20644,
Sun Apr 27 2008 07:00pm,Detroit Pistons,93,Philadelphia 76ers,84,Box Score,0,18347,
Sun Apr 27 2008 01:30pm,San Antonio Spurs,86,Phoenix Suns,105,Box Score,0,18422,
Sun Apr 27 2008 01:00pm,Cleveland Cavaliers,100,Washington Wizards,97,Box Score,0,20173,
Mon Apr 28 2008 08:00pm,Boston Celtics,92,Atlanta Hawks,97,Box Score,0,20016,
Mon Apr 28 2008 08:30pm,Los Angeles Lakers,107,Denver Nuggets,101,Box Score,0,19264,
Mon Apr 28 2008 07:30pm,Toronto Raptors,92,Orlando Magic,102,Box Score,0,17519,
Tue Apr 29 2008 07:00pm,Philadelphia 76ers,81,Detroit Pistons,98,Box Score,0,22076,
Tue Apr 29 2008 08:30pm,Utah Jazz,69,Houston Rockets,95,Box Score,0,18269,
Tue Apr 29 2008 06:00pm,Dallas Mavericks,94,New Orleans Hornets,99,Box Score,0,18260,
Tue Apr 29 2008 08:30pm,Phoenix Suns,87,San Antonio Spurs,92,Box Score,0,18797,
Wed Apr 30 2008 08:30pm,Atlanta Hawks,85,Boston Celtics,110,Box Score,0,18624,
Wed Apr 30 2008 06:00pm,Washington Wizards,88,Cleveland Cavaliers,87,Box Score,0,20562,
