,Date,Time,Visitor,Vis_PTS,Home,Home_PTS,Box Score,#OTs,Attend.,Notes
0,Sun Dec 25 2011,2:30 pm,Miami Heat,105,Dallas Mavericks,94,Box Score,,20421,
1,Sun Dec 25 2011,10:30 pm,Los Angeles Clippers,105,Golden State Warriors,86,Box Score,,19596,
2,Sun Dec 25 2011,5:00 pm,Chicago Bulls,88,Los Angeles Lakers,87,Box Score,,18997,
3,Sun Dec 25 2011,12:00 pm,Boston Celtics,104,New York Knicks,106,Box Score,,19763,
4,Sun Dec 25 2011,8:00 pm,Orlando Magic,89,Oklahoma City Thunder,97,Box Score,,18203,
5,Mon Dec 26 2011,7:00 pm,Milwaukee Bucks,95,Charlotte Bobcats,96,Box Score,,17173,
6,Mon Dec 26 2011,7:00 pm,Toronto Raptors,104,Cleveland Cavaliers,96,Box Score,,20562,
7,Mon Dec 26 2011,8:30 pm,Denver Nuggets,115,Dallas Mavericks,93,Box Score,,20408,
8,Mon Dec 26 2011,10:30 pm,Chicago Bulls,91,Golden State Warriors,99,Box Score,,19596,
9,Mon Dec 26 2011,7:00 pm,Detroit Pistons,79,Indiana Pacers,91,Box Score,,18165,
10,Mon Dec 26 2011,8:00 pm,Oklahoma City Thunder,104,Minnesota Timberwolves,100,Box Score,,19406,
11,Mon Dec 26 2011,7:00 pm,Houston Rockets,95,Orlando Magic,104,Box Score,,18846,
12,Mon Dec 26 2011,9:00 pm,New Orleans Hornets,85,Phoenix Suns,84,Box Score,,17776,
13,Mon Dec 26 2011,10:00 pm,Philadelphia 76ers,103,Portland Trail Blazers,107,Box Score,,20509,
14,Mon Dec 26 2011,10:00 pm,Los Angeles Lakers,91,Sacramento Kings,100,Box Score,,17317,
15,Mon Dec 26 2011,8:30 pm,Memphis Grizzlies,82,San Antonio Spurs,95,Box Score,,18581,
16,Mon Dec 26 2011,7:00 pm,New Jersey Nets,90,Washington Wizards,84,Box Score,,17102,
17,Tue Dec 27 2011,10:30 pm,Utah Jazz,71,Los Angeles Lakers,96,Box Score,,18997,
18,Tue Dec 27 2011,8:00 pm,Boston Celtics,107,Miami Heat,115,Box Score,,20166,
19,Tue Dec 27 2011,8:30 pm,Minnesota Timberwolves,95,Milwaukee Bucks,98,Box Score,,17352,
20,Tue Dec 27 2011,7:30 pm,Atlanta Hawks,106,New Jersey Nets,70,Box Score,,18711,
21,Tue Dec 27 2011,10:00 pm,Sacramento Kings,79,Portland Trail Blazers,101,Box Score,,20350,
22,Wed Dec 28 2011,7:30 pm,Washington Wizards,83,Atlanta Hawks,101,Box Score,,17750,
23,Wed Dec 28 2011,7:00 pm,Miami Heat,96,Charlotte Bobcats,95,Box Score,,19614,
24,Wed Dec 28 2011,9:00 pm,Utah Jazz,100,Denver Nuggets,117,Box Score,,19155,
25,Wed Dec 28 2011,7:30 pm,Cleveland Cavaliers,105,Detroit Pistons,89,Box Score,,22076,
26,Wed Dec 28 2011,10:30 pm,New York Knicks,78,Golden State Warriors,92,Box Score,,19596,
27,Wed Dec 28 2011,8:00 pm,Oklahoma City Thunder,98,Memphis Grizzlies,95,Box Score,,18119,
28,Wed Dec 28 2011,8:00 pm,Boston Celtics,78,New Orleans Hornets,97,Box Score,,17802,
29,Wed Dec 28 2011,9:00 pm,Philadelphia 76ers,103,Phoenix Suns,83,Box Score,,16360,
30,Wed Dec 28 2011,8:30 pm,Los Angeles Clippers,90,San Antonio Spurs,115,Box Score,,18581,
31,Wed Dec 28 2011,6:00 pm,Indiana Pacers,90,Toronto Raptors,85,Box Score,,19800,
32,Thu Dec 29 2011,8:00 pm,San Antonio Spurs,85,Houston Rockets,105,Box Score,,18267,
33,Thu Dec 29 2011,10:30 pm,New York Knicks,82,Los Angeles Lakers,99,Box Score,,18997,
34,Thu Dec 29 2011,8:00 pm,Dallas Mavericks,102,Oklahoma City Thunder,104,Box Score,,18203,
35,Thu Dec 29 2011,7:00 pm,New Jersey Nets,78,Orlando Magic,94,Box Score,,18954,
36,Thu Dec 29 2011,10:00 pm,Denver Nuggets,102,Portland Trail Blazers,111,Box Score,,20531,
37,Thu Dec 29 2011,10:00 pm,Chicago Bulls,108,Sacramento Kings,98,Box Score,,17317,
38,Fri Dec 30 2011,7:30 pm,New Jersey Nets,98,Atlanta Hawks,105,Box Score,,16300,
39,Fri Dec 30 2011,7:30 pm,Detroit Pistons,85,Boston Celtics,96,Box Score,,18624,
40,Fri Dec 30 2011,7:00 pm,Orlando Magic,100,Charlotte Bobcats,79,Box Score,,18064,
41,Fri Dec 30 2011,8:30 pm,Toronto Raptors,86,Dallas Mavericks,99,Box Score,,20307,
42,Fri Dec 30 2011,7:00 pm,Cleveland Cavaliers,91,Indiana Pacers,98,Box Score,OT,13004,
43,Fri Dec 30 2011,10:30 pm,Chicago Bulls,114,Los Angeles Clippers,101,Box Score,,19426,
44,Fri Dec 30 2011,8:00 pm,Houston Rockets,93,Memphis Grizzlies,113,Box Score,,16069,
45,Fri Dec 30 2011,8:30 pm,Washington Wizards,81,Milwaukee Bucks,102,Box Score,,17065,
46,Fri Dec 30 2011,8:00 pm,Miami Heat,103,Minnesota Timberwolves,101,Box Score,,19356,
47,Fri Dec 30 2011,8:00 pm,Phoenix Suns,93,New Orleans Hornets,78,Box Score,,15790,
48,Fri Dec 30 2011,9:00 pm,Philadelphia 76ers,99,Utah Jazz,102,Box Score,,19911,
49,Sat Dec 31 2011,6:00 pm,Indiana Pacers,88,Detroit Pistons,96,Box Score,,8824,
50,Sat Dec 31 2011,9:00 pm,Philadelphia 76ers,107,Golden State Warriors,79,Box Score,,19084,
51,Sat Dec 31 2011,7:00 pm,Atlanta Hawks,84,Houston Rockets,95,Box Score,,14390,
52,Sat Dec 31 2011,3:30 pm,Denver Nuggets,89,Los Angeles Lakers,92,Box Score,,18997,
53,Sat Dec 31 2011,8:00 pm,Phoenix Suns,97,Oklahoma City Thunder,107,Box Score,,18203,
54,Sat Dec 31 2011,8:00 pm,New York Knicks,114,Sacramento Kings,92,Box Score,,16175,
55,Sat Dec 31 2011,8:30 pm,Utah Jazz,89,San Antonio Spurs,104,Box Score,,17769,
56,Sun Jan 1 2012,8:00 pm,Memphis Grizzlies,64,Chicago Bulls,104,Box Score,,22763,
57,Sun Jan 1 2012,6:00 pm,New Jersey Nets,82,Cleveland Cavaliers,98,Box Score,,15084,
58,Sun Jan 1 2012,8:00 pm,Los Angeles Lakers,90,Denver Nuggets,99,Box Score,,19155,
59,Sun Jan 1 2012,9:30 pm,Portland Trail Blazers,88,Los Angeles Clippers,93,Box Score,,19060,
60,Sun Jan 1 2012,6:00 pm,Charlotte Bobcats,90,Miami Heat,129,Box Score,,20016,
61,Sun Jan 1 2012,7:00 pm,Dallas Mavericks,82,Minnesota Timberwolves,99,Box Score,,15115,
62,Sun Jan 1 2012,6:00 pm,Toronto Raptors,96,Orlando Magic,102,Box Score,,18846,
63,Sun Jan 1 2012,9:00 pm,New Orleans Hornets,80,Sacramento Kings,96,Box Score,,13628,
64,Sun Jan 1 2012,6:00 pm,Boston Celtics,94,Washington Wizards,86,Box Score,,17458,
65,Mon Jan 2 2012,7:30 pm,Washington Wizards,92,Boston Celtics,100,Box Score,,18624,
66,Mon Jan 2 2012,8:30 pm,Oklahoma City Thunder,87,Dallas Mavericks,100,Box Score,,20108,
67,Mon Jan 2 2012,9:00 pm,Milwaukee Bucks,86,Denver Nuggets,91,Box Score,,14142,
68,Mon Jan 2 2012,7:30 pm,Orlando Magic,78,Detroit Pistons,89,Box Score,,8120,
69,Mon Jan 2 2012,7:30 pm,Atlanta Hawks,100,Miami Heat,92,Box Score,,20078,
70,Mon Jan 2 2012,8:00 pm,San Antonio Spurs,96,Minnesota Timberwolves,106,Box Score,,14514,
71,Mon Jan 2 2012,7:30 pm,Indiana Pacers,108,New Jersey Nets,94,Box Score,,12519,
72,Mon Jan 2 2012,7:30 pm,Toronto Raptors,90,New York Knicks,85,Box Score,,19763,
73,Mon Jan 2 2012,3:30 pm,Golden State Warriors,91,Phoenix Suns,102,Box Score,,14793,
74,Mon Jan 2 2012,9:00 pm,New Orleans Hornets,90,Utah Jazz,94,Box Score,,19159,
75,Tue Jan 3 2012,8:00 pm,Atlanta Hawks,74,Chicago Bulls,76,Box Score,,22166,
76,Tue Jan 3 2012,7:00 pm,Charlotte Bobcats,101,Cleveland Cavaliers,115,Box Score,,14173,
77,Tue Jan 3 2012,10:30 pm,Houston Rockets,99,Los Angeles Lakers,108,Box Score,,18997,
78,Tue Jan 3 2012,8:00 pm,Sacramento Kings,96,Memphis Grizzlies,113,Box Score,,12391,
79,Tue Jan 3 2012,8:00 pm,Portland Trail Blazers,103,Oklahoma City Thunder,93,Box Score,,18203,
80,Tue Jan 3 2012,9:00 pm,Milwaukee Bucks,73,Utah Jazz,85,Box Score,,17756,
81,Wed Jan 4 2012,7:30 pm,New Jersey Nets,70,Boston Celtics,89,Box Score,,18624,
82,Wed Jan 4 2012,8:30 pm,Phoenix Suns,89,Dallas Mavericks,98,Box Score,,19885,
83,Wed Jan 4 2012,9:00 pm,Sacramento Kings,83,Denver Nuggets,110,Box Score,,14562,
84,Wed Jan 4 2012,7:30 pm,Chicago Bulls,99,Detroit Pistons,83,Box Score,,9125,
85,Wed Jan 4 2012,10:30 pm,Houston Rockets,89,Los Angeles Clippers,117,Box Score,,19060,
86,Wed Jan 4 2012,7:30 pm,Indiana Pacers,83,Miami Heat,118,Box Score,,20201,
87,Wed Jan 4 2012,8:00 pm,Memphis Grizzlies,90,Minnesota Timberwolves,86,Box Score,,17404,
88,Wed Jan 4 2012,8:00 pm,Philadelphia 76ers,101,New Orleans Hornets,93,Box Score,,12387,
89,Wed Jan 4 2012,7:30 pm,Charlotte Bobcats,118,New York Knicks,110,Box Score,,19763,
90,Wed Jan 4 2012,7:00 pm,Washington Wizards,85,Orlando Magic,103,Box Score,,18846,
91,Wed Jan 4 2012,8:30 pm,Golden State Warriors,95,San Antonio Spurs,101,Box Score,,16751,
92,Wed Jan 4 2012,7:00 pm,Cleveland Cavaliers,77,Toronto Raptors,92,Box Score,,14468,
93,Thu Jan 5 2012,8:00 pm,Miami Heat,116,Atlanta Hawks,109,Box Score,3OT,18371,
94,Thu Jan 5 2012,10:30 pm,Los Angeles Lakers,96,Portland Trail Blazers,107,Box Score,,20444,
95,Thu Jan 5 2012,10:00 pm,Milwaukee Bucks,100,Sacramento Kings,103,Box Score,,11813,
96,Thu Jan 5 2012,8:30 pm,Dallas Mavericks,71,San Antonio Spurs,93,Box Score,,18581,
97,Fri Jan 6 2012,7:30 pm,Indiana Pacers,87,Boston Celtics,74,Box Score,,18624,
98,Fri Jan 6 2012,7:00 pm,Atlanta Hawks,102,Charlotte Bobcats,96,Box Score,OT,17827,
99,Fri Jan 6 2012,10:30 pm,Golden State Warriors,90,Los Angeles Lakers,97,Box Score,,18997,
100,Fri Jan 6 2012,8:00 pm,Cleveland Cavaliers,98,Minnesota Timberwolves,87,Box Score,,16943,
101,Fri Jan 6 2012,8:00 pm,Denver Nuggets,96,New Orleans Hornets,88,Box Score,,13035,
102,Fri Jan 6 2012,8:00 pm,Houston Rockets,94,Oklahoma City Thunder,109,Box Score,,18203,
103,Fri Jan 6 2012,8:00 pm,Chicago Bulls,97,Orlando Magic,83,Box Score,,18912,
104,Fri Jan 6 2012,7:00 pm,Detroit Pistons,73,Philadelphia 76ers,96,Box Score,,19408,
105,Fri Jan 6 2012,10:30 pm,Portland Trail Blazers,77,Phoenix Suns,102,Box Score,,16235,
106,Fri Jan 6 2012,7:00 pm,New Jersey Nets,97,Toronto Raptors,85,Box Score,,16771,
107,Fri Jan 6 2012,9:00 pm,Memphis Grizzlies,85,Utah Jazz,94,Box Score,,19503,
108,Fri Jan 6 2012,7:00 pm,New York Knicks,99,Washington Wizards,96,Box Score,,16998,
109,Sat Jan 7 2012,7:00 pm,Chicago Bulls,94,Atlanta Hawks,109,Box Score,,17112,
110,Sat Jan 7 2012,9:00 pm,New Orleans Hornets,81,Dallas Mavericks,96,Box Score,,20409,
111,Sat Jan 7 2012,7:30 pm,New York Knicks,103,Detroit Pistons,80,Box Score,,12044,
112,Sat Jan 7 2012,10:30 pm,Utah Jazz,88,Golden State Warriors,87,Box Score,,19596,
113,Sat Jan 7 2012,8:00 pm,Oklahoma City Thunder,98,Houston Rockets,95,Box Score,,14327,
114,Sat Jan 7 2012,7:00 pm,Charlotte Bobcats,77,Indiana Pacers,99,Box Score,,17226,
115,Sat Jan 7 2012,10:30 pm,Milwaukee Bucks,86,Los Angeles Clippers,92,Box Score,,19229,
116,Sat Jan 7 2012,7:30 pm,Miami Heat,101,New Jersey Nets,90,Box Score,,18711,
117,Sat Jan 7 2012,8:00 pm,Toronto Raptors,62,Philadelphia 76ers,97,Box Score,,14522,
118,Sat Jan 7 2012,8:30 pm,Denver Nuggets,117,San Antonio Spurs,121,Box Score,,17537,
119,Sun Jan 8 2012,9:30 pm,Memphis Grizzlies,82,Los Angeles Lakers,90,Box Score,,18997,
120,Sun Jan 8 2012,7:00 pm,San Antonio Spurs,96,Oklahoma City Thunder,108,Box Score,,18203,
121,Sun Jan 8 2012,8:00 pm,Milwaukee Bucks,93,Phoenix Suns,109,Box Score,,13420,
122,Sun Jan 8 2012,9:00 pm,Cleveland Cavaliers,78,Portland Trail Blazers,98,Box Score,,20292,
123,Sun Jan 8 2012,6:00 pm,Orlando Magic,104,Sacramento Kings,97,Box Score,,14150,
124,Sun Jan 8 2012,1:00 pm,Minnesota Timberwolves,93,Washington Wizards,72,Box Score,,13095,
125,Mon Jan 9 2012,8:00 pm,Detroit Pistons,68,Chicago Bulls,92,Box Score,,21530,
126,Mon Jan 9 2012,9:00 pm,New Orleans Hornets,94,Denver Nuggets,81,Box Score,,14002,
127,Mon Jan 9 2012,7:30 pm,Atlanta Hawks,106,New Jersey Nets,101,Box Score,,12259,
128,Mon Jan 9 2012,7:30 pm,Charlotte Bobcats,87,New York Knicks,91,Box Score,,19763,
129,Mon Jan 9 2012,7:00 pm,Indiana Pacers,86,Philadelphia 76ers,96,Box Score,,8612,
130,Mon Jan 9 2012,7:00 pm,Minnesota Timberwolves,87,Toronto Raptors,97,Box Score,,14097,
131,Tue Jan 10 2012,7:00 pm,Houston Rockets,82,Charlotte Bobcats,70,Box Score,,13421,
132,Tue Jan 10 2012,7:30 pm,Dallas Mavericks,100,Detroit Pistons,86,Box Score,,10073,
133,Tue Jan 10 2012,10:30 pm,Miami Heat,106,Golden State Warriors,111,Box Score,OT,19596,
134,Tue Jan 10 2012,10:30 pm,Phoenix Suns,83,Los Angeles Lakers,99,Box Score,,18997,
135,Tue Jan 10 2012,8:00 pm,Oklahoma City Thunder,100,Memphis Grizzlies,95,Box Score,,13601,
136,Tue Jan 10 2012,8:00 pm,San Antonio Spurs,103,Milwaukee Bucks,106,Box Score,,11585,
137,Tue Jan 10 2012,8:00 pm,Chicago Bulls,111,Minnesota Timberwolves,100,Box Score,,19356,
138,Tue Jan 10 2012,7:00 pm,Sacramento Kings,85,Philadelphia 76ers,112,Box Score,,10255,
139,Tue Jan 10 2012,10:00 pm,Los Angeles Clippers,97,Portland Trail Blazers,105,Box Score,,20381,
140,Tue Jan 10 2012,9:00 pm,Cleveland Cavaliers,105,Utah Jazz,113,Box Score,,17859,
141,Tue Jan 10 2012,7:00 pm,Toronto Raptors,78,Washington Wizards,93,Box Score,,14077,
142,Wed Jan 11 2012,8:00 pm,Dallas Mavericks,90,Boston Celtics,85,Box Score,,18624,
143,Wed Jan 11 2012,8:00 pm,Washington Wizards,64,Chicago Bulls,78,Box Score,,21366,
144,Wed Jan 11 2012,9:00 pm,New Jersey Nets,115,Denver Nuggets,123,Box Score,,14139,
145,Wed Jan 11 2012,7:00 pm,Atlanta Hawks,84,Indiana Pacers,96,Box Score,,10334,
146,Wed Jan 11 2012,10:30 pm,Miami Heat,89,Los Angeles Clippers,95,Box Score,OT,19341,
147,Wed Jan 11 2012,8:00 pm,Oklahoma City Thunder,95,New Orleans Hornets,85,Box Score,,13565,
148,Wed Jan 11 2012,7:30 pm,Philadelphia 76ers,79,New York Knicks,85,Box Score,,19763,
149,Wed Jan 11 2012,10:00 pm,Orlando Magic,107,Portland Trail Blazers,104,Box Score,,20467,
150,Wed Jan 11 2012,8:30 pm,Houston Rockets,95,San Antonio Spurs,101,Box Score,OT,17381,
151,Wed Jan 11 2012,7:00 pm,Sacramento Kings,98,Toronto Raptors,91,Box Score,,14323,
152,Wed Jan 11 2012,9:00 pm,Los Angeles Lakers,90,Utah Jazz,87,Box Score,OT,19642,
153,Thu Jan 12 2012,7:30 pm,Charlotte Bobcats,81,Atlanta Hawks,111,Box Score,,10597,
154,Thu Jan 12 2012,10:30 pm,Orlando Magic,117,Golden State Warriors,109,Box Score,,17754,
155,Thu Jan 12 2012,8:00 pm,New York Knicks,83,Memphis Grizzlies,94,Box Score,,15324,
156,Thu Jan 12 2012,8:00 pm,Detroit Pistons,93,Milwaukee Bucks,102,Box Score,,11465,
157,Thu Jan 12 2012,9:00 pm,Cleveland Cavaliers,101,Phoenix Suns,90,Box Score,,14636,
158,Fri Jan 13 2012,8:00 pm,Chicago Bulls,88,Boston Celtics,79,Box Score,,18624,
159,Fri Jan 13 2012,7:00 pm,Detroit Pistons,98,Charlotte Bobcats,81,Box Score,,18043,
160,Fri Jan 13 2012,8:30 pm,Milwaukee Bucks,76,Dallas Mavericks,102,Box Score,,20112,
161,Fri Jan 13 2012,10:30 pm,Miami Heat,104,Denver Nuggets,117,Box Score,,19155,
162,Fri Jan 13 2012,8:00 pm,Sacramento Kings,89,Houston Rockets,103,Box Score,,12870,
163,Fri Jan 13 2012,10:30 pm,Cleveland Cavaliers,92,Los Angeles Lakers,97,Box Score,,18997,
164,Fri Jan 13 2012,8:00 pm,Minnesota Timberwolves,87,New Orleans Hornets,80,Box Score,,14295,
165,Fri Jan 13 2012,7:00 pm,Washington Wizards,89,Philadelphia 76ers,120,Box Score,,14213,
166,Fri Jan 13 2012,9:00 pm,New Jersey Nets,110,Phoenix Suns,103,Box Score,,15191,
167,Fri Jan 13 2012,8:30 pm,Portland Trail Blazers,83,San Antonio Spurs,99,Box Score,,18581,
168,Fri Jan 13 2012,7:00 pm,Indiana Pacers,95,Toronto Raptors,90,Box Score,,15302,
169,Sat Jan 14 2012,7:00 pm,Minnesota Timberwolves,91,Atlanta Hawks,93,Box Score,,13135,
170,Sat Jan 14 2012,7:00 pm,Golden State Warriors,100,Charlotte Bobcats,112,Box Score,,16122,
171,Sat Jan 14 2012,8:00 pm,Toronto Raptors,64,Chicago Bulls,77,Box Score,,21962,
172,Sat Jan 14 2012,9:00 pm,Sacramento Kings,60,Dallas Mavericks,99,Box Score,,20313,
173,Sat Jan 14 2012,8:00 pm,Portland Trail Blazers,105,Houston Rockets,107,Box Score,OT,11676,
174,Sat Jan 14 2012,7:00 pm,Boston Celtics,83,Indiana Pacers,97,Box Score,,14203,
175,Sat Jan 14 2012,10:30 pm,Los Angeles Lakers,94,Los Angeles Clippers,102,Box Score,,19895,
176,Sat Jan 14 2012,8:00 pm,New Orleans Hornets,99,Memphis Grizzlies,108,Box Score,,14983,
177,Sat Jan 14 2012,8:00 pm,New York Knicks,92,Oklahoma City Thunder,104,Box Score,,18203,
178,Sat Jan 14 2012,9:00 pm,New Jersey Nets,94,Utah Jazz,107,Box Score,,19557,
179,Sat Jan 14 2012,7:00 pm,Philadelphia 76ers,103,Washington Wizards,90,Box Score,,13998,
180,Sun Jan 15 2012,8:00 pm,Utah Jazz,106,Denver Nuggets,96,Box Score,,16208,
181,Sun Jan 15 2012,6:00 pm,Golden State Warriors,99,Detroit Pistons,91,Box Score,,11774,
182,Sun Jan 15 2012,9:00 pm,Phoenix Suns,91,San Antonio Spurs,102,Box Score,,18581,
183,Mon Jan 16 2012,4:00 pm,Toronto Raptors,84,Atlanta Hawks,93,Box Score,,11050,
184,Mon Jan 16 2012,8:00 pm,Oklahoma City Thunder,97,Boston Celtics,88,Box Score,,18624,
185,Mon Jan 16 2012,2:00 pm,Cleveland Cavaliers,102,Charlotte Bobcats,94,Box Score,,14988,
186,Mon Jan 16 2012,3:30 pm,New Jersey Nets,91,Los Angeles Clippers,101,Box Score,,19060,
187,Mon Jan 16 2012,10:30 pm,Dallas Mavericks,70,Los Angeles Lakers,73,Box Score,,18997,
188,Mon Jan 16 2012,1:00 pm,Chicago Bulls,86,Memphis Grizzlies,102,Box Score,,18119,
189,Mon Jan 16 2012,8:00 pm,Sacramento Kings,86,Minnesota Timberwolves,99,Box Score,,16159,
190,Mon Jan 16 2012,3:00 pm,Portland Trail Blazers,84,New Orleans Hornets,77,Box Score,,14758,
191,Mon Jan 16 2012,1:00 pm,Orlando Magic,102,New York Knicks,93,Box Score,,19763,
192,Mon Jan 16 2012,2:00 pm,Milwaukee Bucks,82,Philadelphia 76ers,94,Box Score,,17281,
193,Mon Jan 16 2012,2:00 pm,Houston Rockets,114,Washington Wizards,106,Box Score,,15594,
194,Tue Jan 17 2012,8:00 pm,Phoenix Suns,97,Chicago Bulls,118,Box Score,,21347,
195,Tue Jan 17 2012,7:00 pm,Golden State Warriors,105,Cleveland Cavaliers,95,Box Score,,13056,
196,Tue Jan 17 2012,8:00 pm,Detroit Pistons,80,Houston Rockets,97,Box Score,,9318,
197,Tue Jan 17 2012,7:30 pm,San Antonio Spurs,98,Miami Heat,120,Box Score,,19600,
198,Tue Jan 17 2012,8:00 pm,Denver Nuggets,105,Milwaukee Bucks,95,Box Score,,11322,
199,Tue Jan 17 2012,7:00 pm,Charlotte Bobcats,89,Orlando Magic,96,Box Score,,18846,
200,Tue Jan 17 2012,9:00 pm,Los Angeles Clippers,79,Utah Jazz,108,Box Score,,19371,
201,Wed Jan 18 2012,8:00 pm,Portland Trail Blazers,89,Atlanta Hawks,92,Box Score,,13729,
202,Wed Jan 18 2012,7:30 pm,Toronto Raptors,73,Boston Celtics,96,Box Score,,18624,
203,Wed Jan 18 2012,10:30 pm,Dallas Mavericks,89,Los Angeles Clippers,91,Box Score,,19252,
204,Wed Jan 18 2012,8:00 pm,Detroit Pistons,85,Minnesota Timberwolves,93,Box Score,,15598,
205,Wed Jan 18 2012,7:30 pm,Golden State Warriors,100,New Jersey Nets,107,Box Score,,12570,
206,Wed Jan 18 2012,8:00 pm,Memphis Grizzlies,93,New Orleans Hornets,87,Box Score,,12045,
207,Wed Jan 18 2012,7:30 pm,Phoenix Suns,91,New York Knicks,88,Box Score,,19763,
208,Wed Jan 18 2012,7:00 pm,San Antonio Spurs,85,Orlando Magic,83,Box Score,OT,18846,
209,Wed Jan 18 2012,7:00 pm,Denver Nuggets,108,Philadelphia 76ers,104,Box Score,OT,15201,
210,Wed Jan 18 2012,10:00 pm,Indiana Pacers,88,Sacramento Kings,92,Box Score,,14170,
211,Wed Jan 18 2012,7:00 pm,Oklahoma City Thunder,102,Washington Wizards,105,Box Score,,15075,
212,Thu Jan 19 2012,8:00 pm,New Orleans Hornets,88,Houston Rockets,90,Box Score,OT,10845,
213,Thu Jan 19 2012,8:00 pm,Los Angeles Lakers,87,Miami Heat,98,Box Score,,20004,
214,Thu Jan 19 2012,10:30 pm,Dallas Mavericks,94,Utah Jazz,91,Box Score,,19911,
